Date,Open,High,Low,Close,Adj Close,Volume,SMA_7,SMA_14,EMA_7,EMA_14,RSI,MACD,Signal Line,Bollinger_SMA,Upper_Band_BB,Lower_Band_BB,ATR,%K,%D,OBV
2017-02-21,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,1115.300048828125,186868992,1054.0999930245537,1030.2607116699219,1062.5115672530003,1039.3814260982808,61.07995455292999,33.360933458010436,28.096040458502344,1031.7549987792968,1097.9731580820132,965.5368394765803,34.486864362444194,98.85672938289224,87.87603014734013,3739561852
2017-02-22,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,1117.43994140625,136100000,1069.808558872768,1034.144282749721,1076.2436607913128,1049.7892281393433,61.146969138793345,36.673692051799435,29.811570777161762,1037.0369964599608,1112.7285156836995,961.3454772362222,33.298291887555806,95.5511381393228,96.02537435280556,3875661852
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000,1089.7057059151787,1046.454066685268,1098.8627382692657,1065.3799938145144,88.38735710286744,42.78239480221919,32.40573558217325,1043.877493286133,1139.0723197400066,948.6826668322592,27.870723179408483,95.69431271380513,96.70072674534005,4065115852
2017-02-24,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,1173.6800537109375,330759008,1107.9157191685267,1059.6687840053014,1117.5670671296837,1079.8200018007042,90.98093115330005,47.63608711382949,35.4518058885045,1050.4164947509767,1161.9015323274812,938.9314571744723,29.029009137834823,88.09652883426138,93.11399322912978,4395874860
2017-02-25,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,1143.8399658203125,139960992,1120.6899937220983,1069.625209263393,1124.1352918023408,1088.3559970033186,79.0654669012846,48.51557023719124,38.06455875824185,1056.2414947509765,1174.6112507348332,937.8717387671196,30.729012625558035,74.798095840656,86.1963124629075,4255913868
2017-02-26,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,1165.199951171875,116486000,1137.451416015625,1081.4837036132812,1134.4014566447245,1098.6018575591263,82.44113244020215,50.35567043040919,40.522781092675324,1062.5939910888671,1190.1554979107545,935.0324842669797,32.831229073660715,84.31731491880721,82.40397986457486,4372399868
2017-02-27,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,1179.969970703125,131570000,1151.7357003348213,1095.0071280343193,1145.7935851593247,1109.4509393116596,86.11636927417479,52.401725753167966,42.89857002477385,1068.5249908447265,1206.4523122567007,930.5976694327524,32.29565865652902,90.45431058513506,83.18990711486609,4503969868
2017-02-28,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,1179.969970703125,184956000,1160.9742606026787,1107.5371268136162,1154.3376815452748,1118.8534768305217,85.33839680335461,53.407589886347296,45.000373997088545,1074.3699920654296,1220.9597803940374,927.7802037368219,32.037876674107146,89.72886464661102,88.16683005018443,4503969868
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,1222.5,229056992,1175.9828404017858,1122.8956996372767,1171.378261158956,1132.6730132531188,87.35576800726143,56.979735462961116,47.39624629026306,1085.7758422851562,1241.3822282749936,930.1694562953188,34.57716587611607,100.0,93.39439174391536,4733026860
2017-03-02,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,1251.010009765625,368275008,1188.0242745535713,1138.864990234375,1191.2861983106234,1148.4512794547863,87.72056866946602,61.40338607593685,50.19767424739781,1098.892642211914,1263.9737742054729,933.8115102183554,36.050022670200896,95.29790030175613,95.00892164945571,5101301868
2017-03-03,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,1274.989990234375,315739008,1202.4971226283483,1155.2064208984375,1212.2121462915613,1165.3231075587316,87.93271647866605,66.08238843317213,53.37461708455268,1112.4196411132812,1288.8624019521244,935.9768802744379,36.197884695870535,97.77048623473993,97.68946217883202,5417040876
2017-03-04,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,1255.1500244140625,183270000,1218.3985595703125,1169.5442766462054,1222.9466158221867,1177.3000298061093,82.0460202349966,67.41252248313867,56.182198164269884,1125.2180908203125,1304.1918909218562,946.2442907187686,38.626456124441965,89.45602974458454,94.17480542702687,5233770876
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,1267.1199951171875,134127000,1232.9585658482142,1185.2049909319196,1233.989960645937,1189.2760251809198,84.40725747436643,68.64128588341168,58.67401570809825,1139.0419891357421,1316.9560020846534,961.1279761868308,39.760733468191965,94.47235898128481,93.89962498686975,5367897876
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,1272.8299560546875,153656992,1246.2242780412946,1198.979989188058,1243.6999594981246,1200.416549297422,82.99851490422073,69.27725083438395,60.794662733355395,1152.455987548828,1328.1147749842694,976.7972001133868,37.8035888671875,96.32210524167677,93.41683132251536,5521554868
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,1223.5400390625,291256000,1252.4485735212054,1206.711417061942,1238.6599793892185,1203.499681266099,67.67587928679472,65.05407044235744,61.64654427515581,1163.2589904785157,1327.5865503417442,998.9314306152872,39.977164132254465,68.41899396575023,86.40448606290393,5230298868
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,1150.0,332603008,1242.0914306640625,1209.0371355329241,1216.494984541914,1196.366390430619,54.31167591725679,55.13751208530107,60.344737837184866,1169.3869934082031,1321.0408834687469,1017.7331033476594,44.20860072544643,20.226519320501822,61.65587284264294,4897695860
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,1188.489990234375,212283008,1233.1599993024554,1210.5921369280134,1209.4937359650291,1195.3162037377865,52.967640504482254,49.810207612454406,58.23783179223878,1176.500994873047,1316.7451046714677,1036.256885074626,43.963596888950896,41.03518259973865,43.22689862866357,5109978868
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,1116.719970703125,563795968,1210.5499965122767,1206.5235595703125,1186.300294649553,1184.8367059998316,43.401287508127886,39.34351214989715,54.458967863770454,1179.6159912109374,1310.925907708354,1048.3060747135207,52.877162388392854,19.437584612388097,26.89976217754285,4546182900
2017-03-11,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,1175.8299560546875,283320000,1199.2185581752233,1208.808558872768,1183.6827100008368,1183.6358060071457,53.47060982993797,35.4100770759394,50.64918970620425,1186.0139892578125,1301.853748185908,1070.174230329717,54.82359095982143,48.54719177044584,36.339986327524194,4829502900
2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,1221.3800048828125,227176000,1192.6842738560267,1212.8214198521205,1193.1070337213307,1188.6683658572344,55.79104245483516,35.55841443646773,47.63103465225695,1193.0839904785157,1298.4628877982757,1087.7050931587557,55.84858921595982,70.97900290237023,46.32125976173472,5056678900
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,1231.9200439453125,380276992,1186.8400006975446,1216.5321393694196,1202.8102862773262,1194.435256268978,55.402125282339824,36.11020990697875,45.32686970320131,1198.914990234375,1298.941584917682,1098.888395551068,55.972874232700896,76.16960470535051,65.23193312605552,5436955892
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000,1189.1914236886162,1220.8199986049108,1212.1077147079945,1200.5105554331142,56.13917081757237,36.775570830892775,43.61660992873961,1205.0429931640624,1298.878251217715,1111.2077351104099,56.162876674107146,80.14870138770328,75.76576966514132,5682261892
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,1249.6099853515625,297804992,1203.421421595982,1222.7564261300224,1221.4832823688866,1207.0571460889073,52.97265216228538,37.64437869584026,42.422163682159734,1209.1874938964843,1303.2177682734182,1115.1572195195504,53.952157156808035,84.88128416056094,80.39986341787157,5980066884
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,1187.81005859375,638568000,1203.3242885044642,1218.24214390346,1213.0649764251025,1204.4908677562198,43.54153256590273,32.966164162673294,40.530963778262446,1209.893994140625,1303.0088331998268,1116.7791550814231,58.168587820870535,54.446974633717026,73.15898672732708,5341498884
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,1100.22998046875,706598976,1200.9685756138392,1205.759286063058,1184.8562274360143,1190.5894161178906,34.195481224907226,21.93876860491946,36.812524743593855,1207.7134948730468,1309.0230700925756,1106.403919653518,62.35716029575893,11.367785156275948,50.23201465018463,4634899908
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,973.8179931640625,621302016,1172.1097237723213,1185.6641409737724,1132.0966688680264,1161.686559724047,28.669253252823367,2.9649096381583604,30.04300172250676,1198.1443969726563,1343.1094339749682,1053.1793599703444,70.03751046316964,5.077185240743255,23.630648343578738,4013597892
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,1036.739990234375,406648000,1145.7325788225446,1169.2084263392858,1108.2574992096136,1145.027017125424,33.78528081429246,-6.915018955696951,22.65139758686602,1190.9828979492188,1352.8899054736448,1029.0758904247928,74.81337193080357,24.842535053349806,13.762501816789666,4420245892
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,1054.22998046875,286529984,1120.3482840401787,1153.5941423688616,1094.7506195243977,1132.9207455712008,34.86535372526403,-13.18168722044038,15.48478062540474,1184.6958984375,1357.7827183144984,1011.6090785605016,75.8812255859375,30.379510605192543,20.099743633095198,4706775876
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,1120.5400390625,337391008,1103.2825753348213,1146.2369995117188,1101.1979744089233,1131.2699847033741,43.033047315194636,-12.65156010732835,9.857512478858123,1179.597900390625,1353.997626843427,1005.1981739378231,75.69908796037946,52.07072559685941,35.76425708513391,5044166884
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992,1074.644008091518,1139.03271484375,1088.183484468802,1120.3193220293826,43.1579907946782,-17.78776947216761,4.328456088652977,1169.5044006347657,1349.769995698717,989.2388055708144,77.29622541155133,29.24572110919464,37.23198577041553,4663325892
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,1038.5899658203125,248540000,1053.3268519810267,1128.3255702427455,1075.7851048066796,1109.42207453484,39.43062189014046,-22.450754841482876,-1.027386097374194,1157.6843994140625,1339.8188978256685,975.5499010024564,75.35693795340401,25.87310444942207,35.729850385158706,4414785892
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,937.52001953125,491038016,1030.0825718470983,1115.5255737304688,1041.2188334878222,1086.5018005343613,37.8660543512581,-33.91080171695171,-7.604069221289698,1141.8028991699218,1342.5908201699951,941.0149781698485,69.13494001116071,0.9770807451893291,18.698635434602007,3923747876
2017-03-25,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,972.7789916992188,435803008,1029.9341430664062,1101.021933419364,1024.1088730406714,1071.3387593563423,35.79214806836434,-39.69034149809954,-14.021323676651667,1127.0858489990235,1332.2983828514482,921.8733151465988,68.74479457310268,19.495461131469547,15.44854877536031,4359550884
2017-03-26,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,966.7249755859375,303668000,1019.9319981166294,1082.832288469587,1009.7628986769879,1057.3902548536216,31.138816805301616,-44.249100828570135,-20.066879107035362,1111.780599975586,1316.8850027947597,906.6761971564125,68.89865548270089,17.78657583761033,12.753039238089732,4055882884
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008,1018.7234322684152,1069.5358581542969,1018.7646788905535,1055.840890143972,37.4828857751488,-41.01092755818945,-24.25568879726618,1102.8920989990233,1302.9495864098944,902.8346115881524,73.13687569754464,40.098857573079314,25.79363151405306,4428417892
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000,1008.2391444614956,1055.7608598981585,1025.8610152714307,1054.682108046651,36.91446156720954,-37.8964503607358,-26.983841109960107,1097.7496002197265,1297.9959539926322,897.5032464468208,74.05330113002232,40.488395692166684,32.79127636761877,4754749892
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984,1006.9291381835938,1040.7865731375557,1029.3882541293542,1052.7204897341808,35.72813660533002,-35.5972323355611,-28.70651935508031,1090.3235992431642,1287.3916440472876,893.2555544390407,76.00973074776786,38.46166038685046,39.682971217365484,4456291908
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992,1005.1920078822544,1029.2594299316406,1028.64870402475,1049.215098264415,38.24090252657487,-34.47029156495114,-29.859273797054477,1085.8091033935548,1284.4614689511707,887.156737835939,70.56044660295758,44.39079877102639,41.11361828334784,4103322916
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008,1024.3734392438616,1027.2280055454798,1039.4340377841875,1052.2250903708264,47.79183416521038,-29.57607655634365,-29.802634348912314,1080.6071075439454,1274.731151531705,886.4830635561857,67.72115216936383,76.8467905320556,53.23308322997749,4550609924
2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984,1039.7621547154017,1034.848148890904,1049.7005283381407,1055.9950783213828,60.135672076756286,-24.709716613772343,-28.78405080188432,1073.5631072998046,1256.0548260537055,891.0713885459038,58.73651559012277,80.82908697180937,67.35555875829712,4840243908
